t,u1,u2,reward
0,0.5005595684051514,0.5275669693946838,0.0
1,0.5007999539375305,0.5310953259468079,0.0
2,0.501605212688446,0.5340566635131836,0.0
3,0.5023592114448547,0.5370348691940308,0.0
4,0.5013357400894165,0.5396595597267151,0.0
5,0.4908634126186371,0.5421603918075562,0.0
6,0.48114505410194397,0.5449389219284058,0.0
7,0.47194406390190125,0.5478541851043701,0.0
8,0.46266043186187744,0.5496280789375305,0.0
9,0.44958192110061646,0.5477046370506287,0.0
10,0.43667805194854736,0.5455940961837769,0.0
11,0.42348426580429077,0.5431357026100159,0.0
12,0.4101114273071289,0.5405256152153015,0.0
13,0.03619012609124184,0.0453132726252079,0.0
14,0.03360149636864662,0.04313807561993599,0.0
15,0.03081495128571987,0.04078691825270653,0.0
16,0.028103671967983246,0.038519684225320816,0.0
17,0.02525503933429718,0.0363626629114151,0.0
18,0.022713540121912956,0.03444138914346695,0.0
19,0.020272960886359215,0.03275002911686897,0.0
20,0.017793092876672745,0.03097139298915863,0.0
21,0.015218937769532204,0.029096070677042007,0.0
22,0.012540703639388084,0.0273788683116436,0.0
23,0.009960023686289787,0.026220345869660378,0.0
24,0.007289176341146231,0.025075772777199745,0.0
25,0.00449619023129344,0.023561080917716026,0.0
26,0.0003555826551746577,0.02180219627916813,0.0
27,-0.0036960747092962265,0.020191257819533348,0.0
28,-0.007866276428103447,0.01864176243543625,0.0
29,-0.012524832971394062,0.01684349961578846,0.0
30,-0.017149729654192924,0.014930092729628086,0.0
31,-0.021726835519075394,0.01286058034747839,0.0
32,-0.02563236840069294,0.011633839458227158,0.0
33,-0.02881527692079544,0.010563777759671211,0.0
34,-0.031034402549266815,0.008780894801020622,0.0
35,-0.032903242856264114,0.0066380794160068035,0.0
36,-0.03456670045852661,0.005208951886743307,0.0
37,-0.03633153811097145,0.00326814828440547,0.0
38,-0.038131680339574814,0.0015742542454972863,0.0
39,-0.03999970108270645,-0.0002837851643562317,0.0
40,-0.041926853358745575,-0.002586604794487357,0.0
41,-0.043813832104206085,-0.004195117857307196,0.0
42,-0.0458209253847599,-0.005974199157208204,0.0
43,-0.047817762941122055,-0.007853514514863491,0.0
44,-0.050136130303144455,-0.010680612176656723,0.0
45,-0.05232261121273041,-0.013063529506325722,0.0
46,-0.0545012503862381,-0.01572776585817337,0.0
47,-0.05610106512904167,-0.019877146929502487,0.0
48,-0.0580245703458786,-0.02375773899257183,0.0
49,-0.059637486934661865,-0.027799438685178757,0.0
50,-0.061398427933454514,-0.03150293603539467,0.0
51,-0.06318992376327515,-0.034698735922575,0.0
52,-0.06512586772441864,-0.03795090690255165,0.0
53,-0.06712999194860458,-0.04141830652952194,0.0
54,-0.06889815628528595,-0.04478990286588669,0.0
55,-0.07090827077627182,-0.04826817288994789,0.0
56,-0.07269332557916641,-0.051146406680345535,0.0
57,-0.07419691234827042,-0.05408347770571709,0.0
58,-0.07589542120695114,-0.05688009038567543,0.0
59,-0.07753243297338486,-0.05956298112869263,0.0
60,-0.07890743017196655,-0.06227429211139679,1.0
61,-0.08041896671056747,-0.06463351845741272,1.0
62,-0.081919364631176,-0.06670860946178436,1.0
63,-0.08351695537567139,-0.06906057894229889,1.0
64,-0.08514615893363953,-0.07140127569437027,1.0
65,-0.08661539107561111,-0.07366198301315308,1.0
66,-0.08800619095563889,-0.07616421580314636,1.0
67,-0.08957652747631073,-0.0784018263220787,1.0
68,-0.09117326885461807,-0.08066060394048691,1.0
69,-0.09289146214723587,-0.08298537135124207,1.0
70,-0.09461981058120728,-0.0851394534111023,1.0
71,-0.0961245447397232,-0.08790817856788635,1.0
72,-0.09777835756540298,-0.0903642550110817,1.0
73,-0.09963607788085938,-0.09287166595458984,1.0
74,-0.10149069875478745,-0.09549514949321747,1.0
75,-0.10338939726352692,-0.09814798086881638,1.0
76,-0.10528270155191422,-0.10066636651754379,1.0
77,-0.10722582787275314,-0.10341265797615051,1.0
78,-0.10902032256126404,-0.10636305063962936,1.0
79,-0.1110098659992218,-0.10921262949705124,1.0
80,-0.11321941763162613,-0.11205671727657318,1.0
81,-0.11553870141506195,-0.11483220010995865,1.0
82,-0.11783374845981598,-0.11750273406505585,1.0
83,-0.11992888897657394,-0.12075165659189224,1.0
84,-0.122201107442379,-0.12376851588487625,1.0
85,-0.12446989864110947,-0.1271500438451767,1.0
86,-0.12671372294425964,-0.13062705099582672,1.0
87,-0.1291511356830597,-0.1341431587934494,1.0
88,-0.1315213292837143,-0.13803724944591522,1.0
89,-0.13392677903175354,-0.14185869693756104,1.0
90,-0.1365979164838791,-0.1455676406621933,1.0
91,-0.13948185741901398,-0.14930570125579834,1.0
92,-0.1425572633743286,-0.1527998298406601,1.0
93,-0.14568178355693817,-0.15645867586135864,1.0
94,-0.14875727891921997,-0.16018575429916382,1.0
95,-0.15197961032390594,-0.16395290195941925,1.0
96,-0.15547512471675873,-0.16773010790348053,1.0
97,-0.1590186506509781,-0.171624094247818,1.0
98,-0.16251187026500702,-0.17567946016788483,1.0
99,-0.16606789827346802,-0.18004101514816284,1.0
100,-0.16936008632183075,-0.18440507352352142,1.0
101,-0.17274440824985504,-0.18884466588497162,1.0
102,-0.1758887767791748,-0.1928294450044632,1.0
103,-0.1790871024131775,-0.19698455929756165,1.0
104,-0.18215784430503845,-0.2013392150402069,1.0
105,-0.1852889508008957,-0.205704465508461,1.0
106,-0.18865416944026947,-0.20985622704029083,1.0
107,-0.19192074239253998,-0.21427489817142487,1.0
108,-0.19524535536766052,-0.2188093066215515,1.0
109,-0.19873857498168945,-0.22350163757801056,1.0
110,-0.20223402976989746,-0.22818361222743988,1.0
111,-0.20586411654949188,-0.23281162977218628,1.0
112,-0.2092563509941101,-0.23803120851516724,1.0
113,-0.21270149946212769,-0.24310898780822754,1.0
114,-0.2161402404308319,-0.2483220100402832,1.0
115,-0.2198171317577362,-0.25350940227508545,1.0
116,-0.22350631654262543,-0.25884369015693665,1.0
117,-0.22590161859989166,-0.26430267095565796,1.0
118,-0.22650325298309326,-0.26914456486701965,1.0
119,-0.22735244035720825,-0.2736928462982178,1.0
120,-0.2280184030532837,-0.27840930223464966,1.0
121,-0.22855155169963837,-0.2832029163837433,1.0
122,-0.22929006814956665,-0.2880789339542389,1.0
123,-0.22981563210487366,-0.29297512769699097,1.0
124,-0.23040319979190826,-0.2978003919124603,1.0
125,-0.23090213537216187,-0.30221083760261536,1.0
126,-0.23132659494876862,-0.3070840835571289,1.0
127,-0.2317190021276474,-0.3119620382785797,1.0
128,-0.23198208212852478,-0.3167862892150879,1.0
129,-0.23171736299991608,-0.32239341735839844,1.0
130,-0.23118306696414948,-0.3280089497566223,1.0
131,-0.23066191375255585,-0.3339623808860779,1.0
132,-0.22977757453918457,-0.33994925022125244,1.0
133,-0.2289578765630722,-0.3462744951248169,1.0
134,-0.22842150926589966,-0.35225579142570496,1.0
135,-0.22729913890361786,-0.35841310024261475,1.0
136,-0.22655199468135834,-0.36446911096572876,1.0
137,-0.22542685270309448,-0.37047141790390015,1.0
138,-0.22409221529960632,-0.37689709663391113,1.0
139,-0.22278490662574768,-0.3828299939632416,1.0
140,-0.22124122083187103,-0.3890387713909149,1.0
141,-0.21988151967525482,-0.39525899291038513,1.0
142,-0.21842700242996216,-0.4014798700809479,1.0
143,-0.21709191799163818,-0.4075918197631836,1.0
144,-0.21543951332569122,-0.41341713070869446,1.0
145,-0.2138921469449997,-0.41877511143684387,1.0
146,-0.21258288621902466,-0.4240559935569763,1.0
147,-0.21123944222927094,-0.4295710325241089,1.0
148,-0.20975184440612793,-0.4352963864803314,1.0
149,-0.2083272933959961,-0.4407292902469635,1.0
