t,u1,u2,reward
0,0.9369193315505981,0.5272854566574097,0.0
1,0.9407751560211182,0.548707127571106,0.0
2,0.9449533224105835,0.5758458971977234,0.0
3,0.9463067650794983,0.5998382568359375,0.0
4,0.946346640586853,0.6227641105651855,0.0
5,0.9472076892852783,0.6485474705696106,0.0
6,0.9486470818519592,0.6719057559967041,0.0
7,0.9509900808334351,0.6931530833244324,0.0
8,0.9540514945983887,0.7062821984291077,0.0
9,0.9568480253219604,0.7172502875328064,0.0
10,0.9594472646713257,0.7264469861984253,0.0
11,-0.00375985074788332,-0.11651831120252609,0.0
12,-0.006688174791634083,-0.12158436328172684,0.0
13,-0.009860278107225895,-0.1264103651046753,0.0
14,-0.012677065096795559,-0.13116011023521423,0.0
15,-0.01537780649960041,-0.13565140962600708,0.0
16,-0.016304850578308105,-0.13993149995803833,0.0
17,-0.01544799655675888,-0.14530321955680847,0.0
18,-0.013110929168760777,-0.15138237178325653,0.0
19,-0.010586692951619625,-0.15689489245414734,0.0
20,-0.007976563647389412,-0.16251403093338013,0.0
21,-0.005220484919846058,-0.16749878227710724,0.0
22,-0.004873915109783411,-0.17162424325942993,0.0
23,-0.005754824727773666,-0.17656049132347107,0.0
24,-0.006102351937443018,-0.18033424019813538,0.0
25,-0.006628736387938261,-0.18501831591129303,0.0
26,-0.006010095123201609,-0.19013795256614685,0.0
27,-0.005417942069470882,-0.19526365399360657,0.0
28,-0.0045232390984892845,-0.20050610601902008,0.0
29,-0.0033882278949022293,-0.20588156580924988,0.0
30,-0.0019547243136912584,-0.21150681376457214,0.0
31,-0.00022321194410324097,-0.2173556238412857,0.0
32,0.0017252994002774358,-0.22254738211631775,0.0
33,0.0039018939714878798,-0.22737571597099304,0.0
34,0.0058975801803171635,-0.2326848804950714,0.0
35,0.008110427297651768,-0.23798303306102753,0.0
36,0.010840684175491333,-0.24288137257099152,0.0
37,0.01471182331442833,-0.24778960645198822,0.0
38,0.0192484762519598,-0.25253140926361084,0.0
39,0.023605259135365486,-0.2573654055595398,0.0
40,0.028231767937541008,-0.26263147592544556,0.0
41,0.03323478624224663,-0.26781463623046875,0.0
42,0.0381900891661644,-0.2727973163127899,0.0
43,0.04350237175822258,-0.2778246998786926,0.0
44,0.04913101717829704,-0.28266671299934387,0.0
45,0.05369654670357704,-0.28694286942481995,0.0
46,0.05859486758708954,-0.2909913659095764,0.0
47,0.06327223032712936,-0.2957121729850769,0.0
48,0.06832873821258545,-0.3001387119293213,0.0
49,0.07360950857400894,-0.30412304401397705,0.0
50,0.07919646799564362,-0.3085835576057434,0.0
51,0.08498921990394592,-0.31301501393318176,0.0
52,0.09101475775241852,-0.317626029253006,0.0
53,0.097109355032444,-0.3222082853317261,0.0
54,0.10368683934211731,-0.3268028199672699,0.0
55,0.11077799648046494,-0.3306134045124054,0.0
56,0.11804759502410889,-0.334562748670578,0.0
57,0.125580832362175,-0.3384394645690918,0.0
58,0.133493110537529,-0.34261202812194824,0.0
59,0.14121747016906738,-0.3467845022678375,0.0
60,0.15000921487808228,-0.3504956364631653,1.0
61,0.15873228013515472,-0.3545476794242859,1.0
62,0.16791284084320068,-0.3583902418613434,1.0
63,0.17690137028694153,-0.36242786049842834,1.0
64,0.18656466901302338,-0.36623615026474,1.0
65,0.19635604321956635,-0.3701631724834442,1.0
66,0.2065861076116562,-0.3736947178840637,1.0
67,0.21674665808677673,-0.3774797320365906,1.0
68,0.22721171379089355,-0.38148432970046997,1.0
69,0.23759528994560242,-0.3860059976577759,1.0
70,0.24773648381233215,-0.3907587230205536,1.0
71,0.2582198679447174,-0.3953997790813446,1.0
72,0.2693045437335968,-0.40018975734710693,1.0
73,0.28054550290107727,-0.4047078490257263,1.0
74,0.2920989990234375,-0.40924063324928284,1.0
75,0.3034922480583191,-0.41415610909461975,1.0
76,0.31554314494132996,-0.41889068484306335,1.0
77,0.3276890516281128,-0.4236944317817688,1.0
78,0.3403278589248657,-0.4288497269153595,1.0
79,0.35301145911216736,-0.43402859568595886,1.0
80,0.3660605549812317,-0.439336359500885,1.0
81,0.37931954860687256,-0.4442555904388428,1.0
82,0.3923562169075012,-0.4497030973434448,1.0
83,0.40604516863822937,-0.4557340145111084,1.0
84,0.4197622239589691,-0.46169906854629517,1.0
85,0.43353724479675293,-0.4677867293357849,1.0
86,0.4477505385875702,-0.47409895062446594,1.0
87,0.46196818351745605,-0.480547159910202,1.0
88,0.4761873483657837,-0.48679736256599426,1.0
89,0.4906224012374878,-0.4931860864162445,1.0
90,0.5053224563598633,-0.4996529817581177,1.0
91,0.5200258493423462,-0.5057903528213501,1.0
92,0.5346530079841614,-0.5120481252670288,1.0
93,0.5494272708892822,-0.518356442451477,1.0
94,0.5637744665145874,-0.5246955752372742,1.0
95,0.5782241225242615,-0.530983567237854,1.0
96,0.5927364826202393,-0.5374339818954468,1.0
97,0.606998085975647,-0.5438056588172913,1.0
98,0.6213648915290833,-0.5501899123191833,1.0
99,0.6355752944946289,-0.5564301609992981,1.0
100,0.6494028568267822,-0.5627692341804504,1.0
101,0.6630740761756897,-0.5689396858215332,1.0
102,0.6764792203903198,-0.575166642665863,1.0
103,0.6897926926612854,-0.5812504291534424,1.0
104,0.7026658654212952,-0.5872703790664673,1.0
105,0.7150309681892395,-0.5931441783905029,1.0
106,0.7270994782447815,-0.5989357233047485,1.0
107,0.7388448715209961,-0.6048490405082703,1.0
108,0.7503368854522705,-0.610582172870636,1.0
109,0.7612674832344055,-0.6162520051002502,1.0
110,0.7718347907066345,-0.6217969655990601,1.0
111,0.7820061445236206,-0.6271966695785522,1.0
112,0.7919498682022095,-0.6324876546859741,1.0
113,0.8016044497489929,-0.6373744606971741,1.0
114,0.8111134171485901,-0.641867458820343,1.0
115,0.8199812173843384,-0.6462801694869995,1.0
116,0.8286516666412354,-0.6504921317100525,1.0
117,0.8368748426437378,-0.6547813415527344,1.0
118,0.8447630405426025,-0.6587878465652466,1.0
119,0.8522133827209473,-0.66267329454422,1.0
120,0.8590562343597412,-0.667255699634552,1.0
121,0.8654658794403076,-0.671755313873291,1.0
122,0.8716650009155273,-0.676217257976532,1.0
123,0.8774216175079346,-0.6804516315460205,1.0
124,0.8829193115234375,-0.6846380829811096,1.0
125,0.8881012797355652,-0.6886357665061951,1.0
126,0.8930416703224182,-0.6924080848693848,1.0
127,0.897647500038147,-0.6961842775344849,1.0
128,0.9019720554351807,-0.6999803781509399,1.0
129,0.9059948325157166,-0.7039139866828918,1.0
130,0.9097907543182373,-0.7076457142829895,1.0
131,0.9133477210998535,-0.7111676931381226,1.0
132,0.9166563749313354,-0.7146228551864624,1.0
133,0.9198582172393799,-0.717973530292511,1.0
134,0.9228420853614807,-0.7211740612983704,1.0
135,0.9256051778793335,-0.7241436243057251,1.0
136,0.9282546043395996,-0.7270408272743225,1.0
